央视频道,#genre#
湖南卫视,http://125.38.180.207:4022/udp/225.1.1.114:5002
吉林卫视,http://125.38.180.207:4022/udp/225.1.2.26:5002
江苏卫视,http://125.38.180.207:4022/udp/225.1.1.126:5002
江西卫视,http://125.38.180.207:4022/udp/225.1.2.29:5002
辽宁卫视,http://125.38.180.207:4022/udp/225.1.1.154:5002
内蒙古卫视,http://125.38.180.207:4022/udp/225.1.1.32:5002
宁夏卫视,http://125.38.180.207:4022/udp/225.1.1.56:5002
青海卫视,http://125.38.180.207:4022/udp/225.1.1.54:5002
山西卫视,http://125.38.180.207:4022/udp/225.1.1.50:5002
陕西卫视,http://125.38.180.207:4022/udp/225.1.1.41:5002
四川卫视,http://125.38.180.207:4022/udp/225.1.1.123:5002
西藏卫视,http://125.38.180.207:4022/udp/225.1.1.51:5002
新疆卫视,http://125.38.180.207:4022/udp/225.1.1.35:5002
兵团卫视,http://125.38.180.207:4022/udp/225.1.1.57:5002
广西卫视,http://125.38.180.207:4022/udp/225.1.2.81:5002
云南卫视,http://125.38.180.207:4022/udp/225.1.1.61:5002
浙江卫视,http://125.38.180.207:4022/udp/225.1.1.112:5002
重庆卫视,http://125.38.180.207:4022/udp/225.1.1.155:5002
河北卫视,http://125.38.180.207:4022/udp/225.1.2.27:5002
保定卫视,http://125.38.180.207:4022/udp/225.1.1.83:5002
山东教育卫视,http://125.38.180.207:4022/udp/225.1.2.118:5002
河东卫视,http://125.38.180.207:4022/udp/225.1.2.2:5002
河西卫视,http://125.38.180.207:4022/udp/225.1.2.4:5002
蓟州卫视,http://125.38.180.207:4022/udp/225.1.1.82:5002
静海卫视,http://125.38.180.207:4022/udp/225.1.1.110:5002

其他,#genre#
睛彩中原,http://219.157.48.211:8090/rtp/225.1.4.163:1203
移动戏曲,http://219.157.48.211:8090/rtp/225.1.4.206:1254
CGTN,http://219.157.48.211:8090/rtp/225.1.4.16:1045
环球购物,http://219.157.48.211:8090/rtp/225.1.4.229:1275
家有购物,http://219.157.48.211:8090/rtp/225.1.4.223:1273
央广购物,http://219.157.48.211:8090/rtp/225.1.4.230:1276
快乐购,http://219.157.48.211:8090/rtp/225.1.4.231:1277
好享购物,http://219.157.48.211:8090/rtp/225.1.4.232:1278
风尚购物,http://219.157.48.211:8090/rtp/225.1.4.233:1279
驻马店新闻综合,http://219.157.48.211:8090/rtp/225.1.4.132:1168
驻马店科教频道,http://219.157.48.211:8090/rtp/225.1.4.133:1169
驻马店公共频道,http://219.157.48.211:8090/rtp/225.1.4.136:1172
西平电视台,http://219.157.48.211:8090/rtp/225.1.5.28:1340
新蔡电视台,http://219.157.48.211:8090/rtp/225.1.5.29:1341
国学频道,http://219.157.48.211:8090/rtp/225.1.4.196:1311
欢腾购物,http://219.157.48.211:8090/rtp/225.1.4.236:1282
卡酷动画,http://219.157.48.211:8090/rtp/225.1.4.48:1077
金鹰卡通,http://219.157.48.211:8090/rtp/225.1.4.49:1078
嘉佳卡通,http://219.157.48.211:8090/rtp/225.1.4.92:1121
中国教育-1高清,http://219.157.48.211:8090/rtp/225.1.4.173:1712
中国教育-4,http://219.157.48.211:8090/rtp/225.1.4.171:1710
金鹰纪实高清,http://219.157.48.211:8090/rtp/225.1.4.172:1711
中国教育-2,http://219.157.48.211:8090/rtp/225.1.4.165:1206
